PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_BOOM,PPR_BUST,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STARTER,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
KEATON MITCHELL,,,,,,,,,,,,,8.7,,,,,,,0.0,0.0,,1.3,0.0,13.3,,207.8,6.7,0.3,56.6,,,1.6,,,,153.0,,14.0,29.0,,2.0,60.9,20.0,,,,,,,0.0,0.0,25.0,RB,61.7,49.0,60.0,8.6,7.0,95.0,10.0,224.1,156.0,0.0,29.0,69.9,63.7,49.0,61.0,9.7,7.0,105.0,221.0,57.0,35.9,11.0,317.0,,9.0,0.0,93.0,,203.0,47.0,2.0,396.0,,,14.0,57.0,37.1,BAL,11.0,11.0,304.0,,,
KEENAN ALLEN,,,,,,,,,,,,,13.1,,,,,,,0.0,0.0,,8.3,0.5,95.6,,75.1,0.2,0.0,0.5,,,11.5,,,,35.0,,31.0,0.0,,2.0,170.9,9.0,,,,,,,0.0,0.0,27.0,WR,35.1,21.0,34.0,4.6,5.0,42.0,21.5,52.0,23.0,31.0,0.0,278.9,28.3,15.0,29.0,4.6,4.0,36.0,52.0,62.0,11.4,6.0,78.0,,108.0,7.0,1243.0,,74.0,2.0,0.0,6.0,,,2.0,38.0,14.9,CHI,150.0,7.0,99.0,,,
KEILAN ROBINSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,375.5,0.0,0.0,0.0,,,0.0,,,,342.0,,0.0,0.0,,4.0,0.0,30.0,,,,,,,0.0,0.0,26.0,RB,118.7,110.0,125.0,6.9,10.0,130.0,0.0,379.7,365.0,0.0,0.0,0.0,120.1,109.0,125.0,7.9,10.0,134.0,495.0,0.0,10.4,16.0,388.0,,0.0,0.0,0.0,,492.0,0.0,0.0,0.0,,,27.0,0.0,19.4,JAC,0.0,16.0,388.0,,,
KEITH KIRKWOOD,,,,,,,,,,,,,0.7,,,,,,,,,,0.4,0.1,2.8,,,0.0,0.0,0.0,,,0.7,,,,,,0.0,92.0,,0.0,9.7,12.0,,,,,,,,,13.0,,199.8,190.0,221.0,7.6,12.0,209.0,1.1,,,0.0,92.0,14.7,198.8,190.0,221.0,7.8,12.0,211.0,,0.0,,,,,5.0,1.0,37.0,,,0.0,0.0,0.0,,,10.0,0.0,,BAL,9.0,,,,,
KENDALL MILTON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,371.2,0.0,0.0,0.0,,,0.0,,,,330.0,,0.0,0.0,,0.0,0.0,15.0,,,,,,,0.0,0.0,1.0,RB,116.5,109.0,128.0,7.6,10.0,130.0,0.0,319.0,293.0,0.0,0.0,0.0,124.4,113.0,127.0,8.3,10.0,135.0,472.0,0.0,26.0,16.0,345.0,,0.0,0.0,0.0,,477.0,0.0,0.0,0.0,,,28.0,0.0,22.0,PHI,0.0,16.0,393.0,,,
KENDRE MILLER,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,1.3,0.0,14.6,,146.4,5.1,0.1,19.5,,,1.4,,,,119.0,,0.0,86.0,,2.0,33.3,27.0,,,,,,,0.0,0.0,31.0,RB,46.4,37.0,46.0,4.5,6.0,65.0,5.4,148.2,119.0,0.0,86.0,43.3,45.8,36.0,45.0,4.4,6.0,61.0,146.0,14.0,14.2,9.0,221.0,,10.0,0.0,117.0,,142.0,41.0,1.0,156.0,,,20.0,14.0,14.6,NO,11.0,9.0,230.0,,,
KENDRICK BOURNE,,,,,,,,,,,,,7.9,,,,,,,0.0,0.0,,4.6,0.5,50.8,,237.2,0.1,0.0,0.5,,,6.9,,,,169.0,,13.0,25.0,,2.0,63.0,25.0,,,,,,,0.0,0.0,31.0,WR,86.2,65.0,85.0,7.9,8.0,108.0,12.5,231.2,165.0,0.0,38.0,100.0,85.5,64.0,85.0,7.8,8.0,106.0,232.0,38.0,24.5,11.0,292.0,,37.0,4.0,406.0,,239.0,1.0,0.0,4.0,,,9.0,38.0,24.6,NE,55.0,12.0,298.0,,,
KENE NWANGWU,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,,0.0,0.0,0.0,,388.0,0.6,0.0,1.6,,,0.0,,,,388.0,,0.0,100.0,,3.0,1.3,26.0,,,,,,,0.0,0.0,30.0,RB,126.6,111.0,130.0,12.6,10.0,153.0,0.2,358.5,337.0,0.0,100.0,1.3,128.6,107.0,131.0,15.7,10.0,162.0,489.0,0.0,21.5,16.0,380.0,,0.0,0.0,0.0,,504.0,5.0,0.0,13.0,,,16.0,0.0,0.0,MIN,0.0,16.0,388.0,,,
KENNETH WALKER,,,,,,,,,,,,,11.4,,,,,,,0.0,0.0,,1.9,0.1,17.3,,44.9,14.6,0.5,60.3,,,2.5,,,,21.0,,14.0,14.0,,1.0,170.4,23.0,,,,,,,0.0,0.0,17.0,RB,14.1,10.0,14.0,2.6,3.0,19.0,13.3,56.4,42.0,7.0,14.0,199.4,16.8,12.0,17.0,2.1,4.0,22.0,56.0,64.0,6.4,6.0,71.0,,29.0,1.0,259.0,,43.0,219.0,8.0,905.0,,,25.0,57.0,8.7,SEA,37.0,5.0,63.0,,,
KENNY GAINWELL,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,1.9,0.0,11.4,,224.7,5.3,0.1,22.8,,,2.3,,,,159.0,,0.0,60.0,,2.0,67.4,15.0,,,,,,,0.0,0.0,1.0,RB,64.1,52.0,63.0,4.7,7.0,83.0,6.1,214.9,156.0,0.0,53.0,97.4,61.1,50.0,60.0,5.2,7.0,80.0,211.0,13.0,26.4,11.0,291.0,,30.0,0.0,183.0,,224.0,84.0,2.0,364.0,,,28.0,7.0,21.9,PHI,37.0,11.0,296.0,,,
KENNY HILLIARD,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,160.3,150.0,182.0,11.3,12.0,176.0,0.0,,,0.0,0.0,0.0,168.7,162.0,185.0,9.4,12.0,182.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
KENNY MCINTOSH,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,347.2,0.0,0.0,0.0,,,0.0,,,,280.0,,0.0,0.0,,3.0,0.0,23.0,,,,,,,0.0,0.0,17.0,RB,113.3,89.0,113.0,17.3,10.0,158.0,0.0,331.3,277.0,0.0,0.0,0.0,113.3,82.0,112.0,19.3,10.0,158.0,402.0,0.0,35.3,15.0,386.0,,0.0,0.0,0.0,,402.0,0.0,0.0,0.0,,,25.0,0.0,34.7,SEA,0.0,15.0,392.0,,,
KENNY PICKETT,,,,,,,,,,,,,9.5,,,27.0,16.8,0.3,62%,0.5,172.5,,,,,,319.1,3.5,0.1,4.5,1.9,,,,,172.5,254.0,,0.0,83.0,,2.0,114.2,17.0,,,324.0,201.0,4.0,62%,6.0,2070.0,13.0,QB,42.2,33.0,41.0,5.9,6.0,57.0,,317.7,254.0,0.0,83.0,,,,,,,,357.0,0.0,35.5,14.0,367.0,,,,,,360.0,42.0,1.0,54.0,23.0,,16.0,0.0,34.1,PHI,,14.0,367.0,,,2070.0
KENNY YEBOAH,,,,,,,,,,,,,0.6,,,,,,,,,,0.4,0.0,5.6,,,0.0,0.0,0.0,,,0.8,,,,,,0.0,100.0,,4.0,2.8,28.0,,,,,,,,,31.0,,112.6,82.0,115.0,16.7,9.0,128.0,1.0,,,0.0,100.0,4.8,112.6,78.0,116.0,17.4,9.0,123.0,,0.0,,,,,2.0,0.0,28.0,,,0.0,0.0,0.0,,,21.0,0.0,,NYJ,4.0,,,,,
KENYAN DRAKE,,,,,,,,,,,,,0.4,,,,,,,,,,0.7,0.0,10.3,,,0.7,0.0,0.0,,,1.0,,,,,,0.0,100.0,,0.0,1.1,33.0,,,,,,,,,33.0,,161.3,145.0,178.0,15.6,12.0,181.0,1.0,,,0.0,100.0,3.1,163.5,150.0,177.0,10.9,12.0,180.0,,0.0,,,,,2.0,0.0,31.0,,,2.0,0.0,0.0,,,33.0,0.0,,FA,3.0,,,,,
KEON COLEMAN,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,131.4,0.0,0.0,0.0,,,0.0,,,,81.0,,0.0,0.0,,3.0,0.0,14.0,,,,,,,0.0,0.0,15.0,WR,51.5,37.0,54.0,5.8,6.0,65.0,0.0,126.7,81.0,0.0,0.0,0.0,52.7,38.0,51.0,8.8,6.0,104.0,132.0,0.0,27.2,9.0,287.0,,0.0,0.0,0.0,,137.0,0.0,0.0,0.0,,,15.0,0.0,28.9,BUF,0.0,9.0,265.0,,,
KESHAWN VAUGHN,,,,,,,,,,,,,0.9,,,,,,,,,,0.4,0.0,0.4,,,4.8,0.0,8.4,,,1.0,,,,,,0.0,100.0,,0.0,4.4,33.0,,,,,,,,,33.0,,152.9,130.0,152.0,18.1,11.0,179.0,1.3,,,0.0,100.0,6.4,150.0,120.0,150.0,20.6,11.0,181.0,,0.0,,,,,2.0,0.0,2.0,,,24.0,0.0,42.0,,,33.0,0.0,,FA,5.0,,,,,
KEVIN HARRIS,,,,,,,,,,,,,4.6,,,,,,,0.0,0.0,,0.8,0.0,14.5,,361.9,4.0,0.3,16.3,,,0.8,,,,313.0,,0.0,33.0,,3.0,18.3,8.0,,,,,,,0.0,0.0,7.0,RB,109.5,88.0,110.0,11.1,10.0,126.0,5.3,351.0,295.0,0.0,33.0,21.3,112.7,87.0,116.0,11.9,10.0,128.0,447.0,0.0,35.7,15.0,393.0,,3.0,0.0,58.0,,442.0,16.0,1.0,65.0,,,10.0,33.0,29.2,NE,3.0,15.0,388.0,,,
KEVIN RADER,,,,,,,,,,,,,0.0,,,,,,,,,,0.1,0.0,0.4,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,0.6,33.0,,,,,,,,,33.0,,131.0,120.0,145.0,11.0,10.0,142.0,0.1,,,0.0,100.0,1.6,128.0,114.0,146.0,14.0,10.0,142.0,,0.0,,,,,1.0,0.0,6.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,3.0,,,,,
KHADAREL HODGE,,,,,,,,,,,,,1.4,,,,,,,,,,0.8,0.0,13.6,,,0.1,0.0,0.0,,,1.4,,,,,,0.0,87.0,,4.0,23.2,20.0,,,,,,,,,29.0,,183.5,152.0,208.0,21.7,12.0,206.0,2.2,,,0.0,87.0,37.2,187.0,152.0,209.0,23.2,12.0,209.0,,0.0,,,,,14.0,0.0,232.0,,,1.0,0.0,0.0,,,8.0,0.0,,ATL,23.0,,,,,
KHALIL HERBERT,,,,,,,,,,,,,7.7,,,,,,,0.0,0.0,,1.7,0.1,11.2,,155.3,11.0,0.2,50.9,,,2.6,,,,97.0,,9.0,45.0,,3.0,92.5,18.0,,,,,,,0.0,0.0,12.0,RB,49.3,32.0,49.0,6.0,6.0,66.0,9.4,162.7,117.0,9.0,36.0,112.5,50.9,36.0,51.0,5.3,6.0,72.0,158.0,36.0,20.9,10.0,232.0,,20.0,1.0,134.0,,151.0,132.0,2.0,611.0,,,21.0,36.0,22.4,CHI,31.0,9.0,235.0,,,
KHALIL SHAKIR,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,,2.3,0.1,35.9,,160.1,0.1,0.0,0.6,,,2.6,,,,87.0,,7.0,53.0,,2.0,74.1,14.0,,,,,,,0.0,0.0,15.0,WR,61.1,38.0,61.0,8.3,7.0,94.0,6.7,154.2,81.0,0.0,47.0,113.1,60.8,38.0,62.0,8.9,6.0,94.0,151.0,13.0,29.5,10.0,263.0,,39.0,2.0,611.0,,153.0,1.0,0.0,10.0,,,15.0,7.0,27.0,BUF,45.0,10.0,265.0,,,
KHARI BLASINGAME,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.0,0.1,,,0.5,0.0,1.6,,,0.4,,,,,,0.0,100.0,,4.0,2.8,18.0,,,,,,,,,12.0,,161.0,140.0,186.0,21.0,12.0,182.0,0.4,,,0.0,100.0,5.8,160.0,144.0,184.0,16.0,12.0,176.0,,0.0,,,,,3.0,0.0,2.0,,,8.0,0.0,26.0,,,21.0,0.0,,CHI,6.0,,,,,
KIMANI VIDAL,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,209.6,0.0,0.0,0.0,,,0.0,,,,122.0,,0.0,0.0,,3.0,0.0,21.0,,,,,,,0.0,0.0,10.0,RB,61.9,39.0,69.0,13.1,7.0,105.0,0.0,218.0,126.0,0.0,0.0,0.0,62.9,38.0,66.0,13.7,7.0,112.0,226.0,0.0,51.1,11.0,333.0,,0.0,0.0,0.0,,220.0,0.0,0.0,0.0,,,22.0,0.0,51.5,LAC,0.0,11.0,333.0,,,
KINGSTON DAVIS,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,190.1,0.0,0.0,0.0,,,0.0,,,,129.0,,0.0,0.0,,2.0,0.0,12.0,,,,,,,0.0,0.0,24.0,RB,57.8,42.0,55.0,10.0,7.0,96.0,0.0,196.4,145.0,0.0,0.0,0.0,58.6,45.0,54.0,10.8,7.0,107.0,189.0,0.0,42.7,11.0,318.0,,0.0,0.0,0.0,,180.0,0.0,0.0,0.0,,,7.0,0.0,44.7,BUF,0.0,10.0,325.0,,,
KIRK COUSINS,,,,,,,,,,,,,19.3,,,38.9,27.0,0.6,69%,2.3,291.4,,,,,,104.6,1.8,0.0,3.1,2.1,,,,,291.4,72.0,,13.0,25.0,,1.0,154.7,14.0,,,311.0,216.0,5.0,69%,18.0,2331.0,27.0,QB,17.3,11.0,18.0,2.5,3.0,23.0,,105.6,72.0,13.0,25.0,,,,,,,,107.0,63.0,12.6,8.0,146.0,,,,,,104.0,14.0,0.0,25.0,17.0,,7.0,63.0,12.0,ATL,,8.0,133.0,,,2331.0
KJ HAMLER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,14.0,,,,,,,,,15.0,,200.8,160.0,224.0,24.3,12.0,222.0,0.0,,,0.0,0.0,0.0,201.5,160.0,223.0,24.5,12.0,221.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,BUF,0.0,,,,,
KJ OSBORN,,,,,,,,,,,,,4.5,,,,,,,0.0,0.0,,3.0,0.2,33.8,,272.7,0.0,0.0,0.0,,,4.7,,,,177.0,,0.0,53.0,,5.0,72.0,25.0,,,,,,,0.0,0.0,31.0,WR,100.1,69.0,97.0,9.3,8.0,125.0,7.5,263.9,177.0,0.0,53.0,120.0,97.2,69.0,95.0,9.4,8.0,123.0,267.0,13.0,24.2,12.0,330.0,,48.0,3.0,540.0,,273.0,0.0,0.0,0.0,,,9.0,20.0,23.8,NE,75.0,12.0,345.0,,,
KO KIEFT,,,,,,,,,,,,,0.4,,,,,,,,,,0.1,0.1,0.1,,,0.0,0.0,0.0,,,0.3,,,,,,0.0,92.0,,2.0,6.2,18.0,,,,,,,,,17.0,,106.6,83.0,96.0,15.4,8.0,124.0,0.5,,,0.0,100.0,7.2,101.1,81.0,90.0,12.8,8.0,114.0,,0.0,,,,,1.0,1.0,2.0,,,0.0,0.0,0.0,,,17.0,0.0,,TB,5.0,,,,,
KYLE ALLEN,,,,,,,,,,,,,-0.2,,,0.0,0.0,0.0,NaN%,,,,,,,,,1.9,0.0,-1.9,0.0,,,,,0.0,,,0.0,100.0,,0.0,-1.3,28.0,,,0.0,0.0,0.0,NaN%,,,23.0,,84.3,77.0,85.0,3.5,8.0,89.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,13.0,0.0,-13.0,0.0,,29.0,0.0,,PIT,,,,,,0.0
KYLE JUSZCZYK,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,0.8,0.1,7.0,,351.7,0.3,0.0,0.4,,,1.0,,,,309.0,,0.0,87.0,,5.0,24.5,10.0,,,,,,,0.0,0.0,5.0,RB,121.0,86.0,122.0,14.4,10.0,134.0,2.3,369.0,303.0,0.0,87.0,38.5,111.4,83.0,119.0,15.6,10.0,131.0,476.0,7.0,34.7,16.0,395.0,,14.0,2.0,119.0,,475.0,5.0,0.0,6.0,,,12.0,13.0,32.3,SF,17.0,16.0,387.0,,,
KYLE PHILIPS,,,,,,,,,,,,,1.8,,,,,,,0.0,0.0,,1.7,0.0,20.1,,358.0,0.0,0.0,0.0,,,2.4,,,,339.0,,0.0,75.0,,6.0,16.1,28.0,,,,,,,0.0,0.0,19.0,WR,156.9,134.0,160.0,12.1,11.0,173.0,3.5,353.0,333.0,0.0,75.0,31.1,156.8,133.0,160.0,13.1,11.0,178.0,488.0,0.0,20.0,16.0,373.0,,15.0,0.0,181.0,,494.0,0.0,0.0,0.0,,,29.0,0.0,19.0,TEN,22.0,16.0,377.0,,,
KYLE PITTS,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,,3.1,0.2,39.2,,78.2,0.1,0.0,-0.2,,,5.3,,,,57.0,,0.0,50.0,,1.0,84.3,15.0,,,,,,,0.0,0.0,19.0,TE,6.1,4.0,6.0,2.2,2.0,16.0,8.1,90.5,73.0,0.0,56.0,137.3,8.2,6.0,7.0,2.0,2.0,16.0,87.0,25.0,10.1,7.0,130.0,,53.0,3.0,667.0,,76.0,1.0,0.0,-4.0,,,13.0,25.0,12.7,ATL,90.0,7.0,130.0,,,
KYLE TRASK,,,,,,,,,,,,,-0.1,,,0.5,0.0,0.0,0%,,,,,,,,,0.5,0.0,-0.5,0.0,,,,,0.0,,,0.0,100.0,,2.0,-0.1,22.0,,,1.0,0.0,0.0,0%,,,24.0,,61.4,49.0,58.0,8.6,7.0,83.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,1.0,0.0,-1.0,0.0,,11.0,0.0,,TB,,,,,,0.0
KYLEN GRANSON,,,,,,,,,,,,,2.9,,,,,,,0.0,0.0,,2.0,0.1,24.5,,332.4,0.1,0.0,0.1,,,3.3,,,,302.0,,0.0,71.0,,2.0,43.0,21.0,,,,,,,0.0,0.0,7.0,TE,48.2,41.0,45.0,6.5,6.0,67.0,4.9,330.9,299.0,0.0,71.0,73.0,48.7,39.0,45.0,7.3,6.0,70.0,361.0,21.0,19.2,14.0,356.0,,30.0,1.0,368.0,,366.0,1.0,0.0,2.0,,,24.0,21.0,17.3,IND,50.0,14.0,354.0,,,
KYLER MURRAY,,,,,,,,,,,,,18.9,,,33.5,22.0,0.6,66%,1.3,224.9,,,,,,60.7,5.5,0.4,30.5,2.3,,,,,224.9,34.0,,0.0,14.0,,1.0,151.4,10.0,,,268.0,176.0,5.0,66%,10.0,1799.0,9.0,QB,8.5,4.0,9.0,2.1,2.0,15.0,,61.3,34.0,0.0,14.0,,,,,,,,63.0,57.0,10.7,6.0,92.0,,,,,,58.0,44.0,3.0,244.0,18.0,,13.0,57.0,10.5,ARI,,6.0,90.0,,,1799.0
KYREN WILLIAMS,,,,,,,,,,,,,18.6,,,,,,,0.0,0.0,,2.7,0.3,17.2,,20.2,19.0,1.0,95.3,,,4.0,,,,8.0,,50.0,0.0,,1.0,223.0,1.0,,,,,,,0.0,0.0,14.0,RB,7.8,3.0,8.0,1.9,2.0,15.0,21.3,33.7,11.0,50.0,0.0,255.0,10.1,4.0,8.0,3.0,3.0,16.0,32.0,83.0,12.9,4.0,55.0,,32.0,3.0,206.0,,17.0,228.0,12.0,1144.0,,,2.0,83.0,8.4,LAR,48.0,3.0,48.0,,,
LADD MCCONKEY,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,120.5,0.0,0.0,0.0,,,0.0,,,,75.0,,0.0,0.0,,2.0,0.0,30.0,,,,,,,0.0,0.0,25.0,WR,47.9,35.0,50.0,8.1,6.0,83.0,0.0,105.4,62.0,0.0,0.0,0.0,45.8,32.0,45.0,11.2,6.0,107.0,108.0,0.0,34.3,8.0,292.0,,0.0,0.0,0.0,,122.0,0.0,0.0,0.0,,,25.0,0.0,33.7,LAC,0.0,9.0,284.0,,,
LAMAR JACKSON,,,,,,,,,,,,,21.1,,,28.6,19.2,0.4,67%,1.5,229.9,,,,,,33.1,9.3,0.3,51.3,2.3,,,,,229.9,17.0,,31.0,25.0,,1.0,338.2,8.0,,,457.0,307.0,7.0,67%,24.0,3678.0,17.0,QB,3.6,1.0,4.0,1.1,1.0,8.0,,33.4,18.0,31.0,25.0,,,,,,,,31.0,56.0,7.1,4.0,58.0,,,,,,32.0,148.0,5.0,821.0,37.0,,6.0,56.0,7.3,BAL,,4.0,58.0,,,3678.0
LAMICAL PERINE,,,,,,,,,,,,,2.2,,,,,,,,,,0.6,0.0,6.6,,,4.4,0.0,15.4,,,1.0,,,,,,0.0,100.0,,4.0,11.0,17.0,,,,,,,,,4.0,,140.5,124.0,138.0,16.3,11.0,179.0,2.8,,,0.0,100.0,14.0,140.0,115.0,139.0,18.5,11.0,178.0,,0.0,,,,,3.0,0.0,33.0,,,22.0,0.0,77.0,,,23.0,0.0,,PIT,5.0,,,,,
LANCE MCCUTCHEON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,16.0,,,,,,,,,12.0,,218.5,192.0,256.0,26.5,13.0,245.0,0.0,,,0.0,0.0,0.0,228.5,218.0,259.0,10.5,13.0,239.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,20.0,0.0,,NYJ,0.0,,,,,
LAQUON TREADWELL,,,,,,,,,,,,,0.4,,,,,,,,,,0.3,0.0,4.0,,,0.0,0.0,0.0,,,0.8,,,,,,0.0,100.0,,0.0,1.6,33.0,,,,,,,,,33.0,,229.5,204.0,260.0,25.5,13.0,255.0,0.7,,,0.0,100.0,2.6,239.5,227.0,263.0,12.5,13.0,252.0,,0.0,,,,,1.0,0.0,16.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,3.0,,,,,
LAS VEGAS RAIDERS,,,,,,,,,,,0.0,0.3,8.6,0.5,0.8,,,,,0.0,0.0,0.0,,,,0.0,270.3,,,,2.7,0.1,,,,,182.0,0.0,,,5.0,,146.0,25.0,9.0,13.0,,,,,0.0,0.0,32.0,DEF,19.3,13.0,19.0,2.9,4.0,25.0,,271.4,182.0,,,,,,,,,,310.0,,46.4,13.0,355.0,0.0,,,,0.0,306.0,,,,46.0,1.0,16.0,,48.9,LV,,13.0,355.0,,,
LATAVIUS MURRAY,,,,,,,,,,,,,4.1,,,,,,,0.0,0.0,,1.1,0.0,7.4,,333.6,4.9,0.3,18.8,,,1.4,,,,280.0,,0.0,56.0,,0.0,65.9,33.0,,,,,,,0.0,0.0,33.0,RB,102.7,90.0,107.0,9.3,10.0,120.0,5.2,332.9,288.0,0.0,63.0,82.9,102.3,86.0,106.0,10.9,10.0,127.0,368.0,13.0,28.2,14.0,382.0,,17.0,0.0,119.0,,372.0,79.0,4.0,300.0,,,33.0,19.0,29.8,FA,22.0,14.0,393.0,,,
LAVISKA SHENAULT,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,1.3,0.0,7.5,,331.0,1.5,0.0,6.9,,,1.3,,,,269.0,,0.0,100.0,,4.0,11.5,3.0,,,,,,,0.0,0.0,4.0,WR,172.3,122.0,163.0,35.6,11.0,243.0,2.7,326.7,269.0,0.0,100.0,21.5,172.8,122.0,162.0,35.8,11.0,243.0,454.0,0.0,44.7,15.0,378.0,,10.0,0.0,60.0,,459.0,12.0,0.0,55.0,,,7.0,0.0,49.4,SEA,10.0,15.0,390.0,,,
LAWRENCE CAGER,,,,,,,,,,,,,1.1,,,,,,,,,,0.4,0.1,4.0,,,0.0,0.0,0.0,,,0.6,,,,,,0.0,88.0,,0.0,9.6,4.0,,,,,,,,,1.0,,179.3,150.0,204.0,26.9,12.0,217.0,1.5,,,0.0,88.0,13.6,188.3,162.0,210.0,19.6,12.0,217.0,,0.0,,,,,4.0,1.0,36.0,,,0.0,0.0,0.0,,,23.0,0.0,,NYG,5.0,,,,,
LEONARD FOURNETTE,,,,,,,,,,,,,2.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,308.3,6.0,0.0,20.0,,,0.0,,,,264.0,,0.0,100.0,,0.0,4.0,33.0,,,,,,,0.0,0.0,33.0,RB,139.1,111.0,137.0,19.5,11.0,173.0,2.0,312.0,277.0,0.0,100.0,4.0,139.7,109.0,138.0,20.3,11.0,170.0,439.0,0.0,33.4,15.0,357.0,,0.0,0.0,0.0,,436.0,12.0,0.0,40.0,,,33.0,0.0,39.0,FA,0.0,15.0,359.0,,,
LEW NICHOLS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,4.0,0.0,15.0,,,,,,,,,1.0,,149.0,134.0,172.0,17.1,12.0,173.0,0.0,,,0.0,0.0,0.0,155.7,145.0,174.0,11.1,12.0,171.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,28.0,0.0,,PHI,0.0,,,,,
LIDEATRICK GRIFFIN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,18.0,,,,,,,,,22.0,,199.0,178.0,232.0,24.9,12.0,234.0,0.0,,,0.0,0.0,0.0,216.7,201.0,239.0,13.5,13.0,234.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,17.0,0.0,,LV,0.0,,,,,
LILJORDAN HUMPHREY,,,,,,,,,,,,,2.0,,,,,,,,,,0.8,0.2,9.5,,,0.0,0.0,0.0,,,1.1,,,,,,0.0,80.0,,7.0,34.2,19.0,,,,,,,,,8.0,,177.4,142.0,176.0,27.3,11.0,239.0,2.8,,,0.0,80.0,47.2,180.8,141.0,176.0,26.1,11.0,236.0,,7.0,,,,,13.0,3.0,162.0,,,0.0,0.0,0.0,,,28.0,7.0,,DEN,19.0,,,,,
